nro_voluntario,fecha_inicio,fecha_fin,id_tarea,id_institucion
3081,2009-02-06,2011-02-06,LUQPGNON78,94
3082,1994-05-17,1997-05-16,TLYDOWYM85,643
3083,2020-10-14,2024-10-13,BYTBCRZC48,745
3084,1991-03-23,1992-03-22,YPCFPMJQ10,958
3085,1990-03-05,1991-03-05,OHMKFOXX18,212
3086,2012-02-14,2014-02-13,OUJAANOC36,989
3087,2018-03-27,2019-03-27,CXOOXSAG43,948
3088,1991-05-18,1993-05-17,GVFJGIEU59,916
3089,1990-09-14,1993-09-13,APOMKTNF83,904
3090,2020-02-28,2021-02-27,CXOOXSAG43,130
3091,1993-08-05,1995-08-05,ROQBIJSP98,621
3092,1992-11-06,1994-11-06,WMKDXHSR24,846
3093,1991-07-07,1994-07-06,SDETFZWU63,238
3094,2013-02-06,2014-02-06,BKPYNNGJ95,501
3095,1991-11-19,1995-11-18,GVFJGIEU59,343
3096,1997-06-05,2000-06-04,FEQHPXWD91,571
3097,2017-07-14,2018-07-14,YCPCXAMZ42,543
3098,1991-12-28,1992-12-27,YYCMCTXR62,535
3099,1993-04-26,1997-04-25,LGEDBCZG06,202
3100,1995-08-15,1997-08-14,GAQBUOME10,638
3101,2003-06-14,2005-06-13,OHMKFOXX18,253
3102,2019-04-25,2020-04-24,BLCQSTLQ47,763
3103,2007-06-05,2008-06-04,GZMZOMHR64,179
3104,1992-03-28,1995-03-28,LZFXPISP97,429
3105,2019-03-19,2022-03-18,YPXJAUSM79,66
3106,2012-06-04,2014-06-04,EJSBCWZN53,228
3107,1995-07-11,1997-07-10,ROPIKGME60,452
3108,2012-06-24,2013-06-24,UFOTOVKW05,444
3109,2006-10-08,2007-10-08,VNUVKIZK02,603
3110,1999-08-04,2002-08-03,BXUIBWWG95,2
3111,2004-12-22,2005-12-22,XVCOQJCI55,626
3112,2004-05-03,2007-05-03,AQCASZAA33,986
3113,2007-01-03,2010-01-02,ROQBIJSP98,235
3114,2005-10-12,2008-10-11,HEFSBMMM10,118
3115,2003-03-03,2006-03-02,GZMZOMHR64,17
3116,1997-12-24,2000-12-23,QTJJSKOG70,513
3117,2003-09-27,2006-09-26,LQSQJXZJ45,534
3118,1996-03-18,1998-03-18,TLYDOWYM85,747
3119,1997-08-02,1999-08-02,ORWFNHSL71,68
3120,2016-12-16,2019-12-16,YVGZASAC07,547
3121,1995-07-05,1997-07-04,SBSVRAJX26,627
3122,1996-09-01,1997-09-01,RFNEQDWT31,916
3123,2000-04-03,2001-04-03,XBPSIEVT36,118
3124,2011-11-18,2015-11-17,LQSQJXZJ45,59
3125,2012-12-16,2014-12-16,YYCMCTXR62,393
3126,1998-05-05,2002-05-04,QJSSUQXQ29,448
3127,2010-09-14,2011-09-14,XBPSIEVT36,919
3128,2018-08-20,2020-08-19,BLCQSTLQ47,216
3129,2020-02-25,2021-02-24,CRBJGTZW91,587
3130,1991-08-09,1992-08-08,QVPMBVUX64,399
3131,1996-01-08,1998-01-07,QTJJSKOG70,488
3132,2004-12-11,2008-12-10,ZMOTBKAE77,380
3133,2003-11-01,2007-10-31,YYCMCTXR62,691
3134,1996-06-02,1998-06-02,OOGSYIWP08,871
3135,2010-04-17,2011-04-17,YGMGOUFM45,155
3136,2010-11-06,2014-11-05,LGEDBCZG06,662
3137,1997-09-01,1999-09-01,TOUBFVJK13,892
3138,2014-12-18,2015-12-18,YVGZASAC07,388
3139,2009-05-10,2010-05-10,BLCQSTLQ47,675
3140,2013-01-06,2015-01-06,KEMPSJTD69,810
3141,1990-12-22,1991-12-22,DNUWOIGC87,121
3142,1999-05-21,2001-05-20,JWAHXXXB96,366
3143,2010-07-17,2012-07-16,EVUNIPCL31,632
3144,2005-12-15,2006-12-15,EJSBCWZN53,5
3145,2010-02-21,2014-02-20,XVCOQJCI55,51
3146,1992-04-28,1996-04-27,CIWKKMEC00,680
3147,1992-02-16,1996-02-15,YPXJAUSM79,137
3148,2001-12-18,2002-12-18,CRBJGTZW91,346
3149,2010-06-10,2011-06-10,ROQBIJSP98,124
3150,2003-12-02,2006-12-01,TOUBFVJK13,313
3151,2004-10-03,2008-10-02,VNUVKIZK02,533
3152,2013-05-10,2017-05-09,YGMGOUFM45,479
3153,1994-09-17,1995-09-17,DNUWOIGC87,85
3154,1998-05-02,2000-05-01,CZLGBHJH97,485
3155,1996-09-15,1998-09-15,GHTHJDFM59,97
3156,1994-11-18,1996-11-17,NJNTMGQH57,279
3157,2002-12-25,2005-12-24,AQCASZAA33,705
3158,1992-04-23,1996-04-22,UVWIZKBU76,9
3159,1999-03-09,2001-03-08,EVUNIPCL31,741
3160,2001-05-11,2003-05-11,CNBXSFUK32,855
3161,2004-02-08,2007-02-07,RFNEQDWT31,134
3162,1990-11-04,1994-11-03,KEMPSJTD69,374
3163,1994-04-02,1995-04-02,QVPMBVUX64,174
3164,2002-03-21,2004-03-20,BKPYNNGJ95,413
3165,2018-10-10,2019-10-10,VDHJSKYC98,540
3166,2017-05-09,2019-05-09,NBXECSTW88,241
3167,1994-05-02,1996-05-01,KGWVYNSA31,5
3168,2010-10-27,2011-10-27,BMLBGRND02,136
3169,2001-09-28,2002-09-28,EGAOTNUP26,763
3170,2012-02-04,2015-02-03,CRBJGTZW91,7
3171,1999-07-12,2000-07-11,XBPSIEVT36,540
3172,2002-05-08,2003-05-08,REOKBGFC42,842
3173,2004-01-21,2007-01-20,CNBXSFUK32,734
3174,1995-06-15,1999-06-14,QECDBKCV20,336
3175,2008-03-28,2012-03-27,JWAHXXXB96,421
3176,1993-04-13,1994-04-13,TEDQTDBZ54,805
3177,1998-02-02,2001-02-01,YCPCXAMZ42,835
3178,1996-06-21,1999-06-21,FYSMPRFI60,486
3179,2013-03-13,2016-03-12,BLCQSTLQ47,716
3180,1994-02-17,1996-02-17,WVPSKOMR97,419
3181,1990-04-05,1993-04-04,IBGWELZC81,196
3182,2007-03-20,2011-03-19,KTTFAWOY98,119
3183,1995-08-09,1996-08-08,ORWFNHSL71,977
3184,2015-08-01,2016-07-31,CZLGBHJH97,705
3185,2005-11-23,2007-11-23,GSYUCMYB50,97
3186,2012-06-23,2014-06-23,IJZHWLLW65,381
3187,2001-08-21,2003-08-21,IBGWELZC81,7
3188,2007-05-13,2008-05-12,CNBXSFUK32,920
3189,2015-02-13,2016-02-13,GSYUCMYB50,829
3190,2016-04-05,2019-04-05,CYKXKSHI67,717
3191,1999-03-06,2002-03-05,OHMKFOXX18,818
3192,2009-02-25,2010-02-25,CRBJGTZW91,114
3193,2016-07-02,2017-07-02,YVGZASAC07,376
3194,2009-11-23,2010-11-23,TEDQTDBZ54,756
3195,2003-10-11,2006-10-10,OMLIYZVX38,357
3196,2013-11-28,2016-11-27,BXUIBWWG95,307
3197,2019-11-13,2023-11-12,BLCQSTLQ47,27
3198,2015-02-03,2019-02-02,NABVVCGM82,928
3199,2010-01-09,2011-01-09,GVFJGIEU59,246
3200,2010-11-23,2013-11-22,PDKDYDIR92,338
3201,1998-01-01,1999-01-01,BYTBCRZC48,166
3202,2012-05-18,2014-05-18,OLIRHRDP51,471
3203,2020-01-07,2023-01-06,WNPNJEVG54,499
3204,2011-09-12,2013-09-11,USPEMRXK50,491
3205,2000-09-18,2002-09-18,ZMOTBKAE77,84
3206,1995-08-14,1999-08-13,EVUNIPCL31,310
3207,1999-03-04,2003-03-03,GHTHJDFM59,519
3208,2011-02-16,2014-02-15,XVCOQJCI55,611
3209,2018-01-09,2020-01-09,QJSSUQXQ29,462
3210,2006-05-16,2009-05-15,CNBXSFUK32,552
3211,1999-05-11,2002-05-10,LZJQKBND72,114
3212,2015-02-07,2016-02-07,OMLIYZVX38,48
3213,2004-05-28,2008-05-27,YPXJAUSM79,291
3214,2016-10-28,2019-10-28,CCINTUOP48,156
3215,1996-09-16,2000-09-15,CYKXKSHI67,440
3216,1995-05-20,1998-05-19,OOGSYIWP08,548
3217,2004-08-21,2008-08-20,FXBBRXLA68,773
3218,2006-10-15,2008-10-14,OHMKFOXX18,541
3219,2006-02-27,2009-02-26,UVWIZKBU76,254
3220,2012-08-01,2015-08-01,UVWIZKBU76,846
3221,2000-03-25,2001-03-25,IBGWELZC81,482
3222,2009-08-11,2012-08-10,REOKBGFC42,218
3223,2010-12-12,2012-12-11,CZLGBHJH97,578
3224,2019-02-14,2023-02-13,KEMPSJTD69,670
3225,2013-03-18,2014-03-18,RFNEQDWT31,373
3226,1996-08-01,1999-08-01,IDOWSZOK02,14
3227,1992-10-04,1995-10-04,QJSSUQXQ29,86
3228,1993-03-01,1996-02-29,ROQBIJSP98,646
3229,2015-10-27,2017-10-26,YCPCXAMZ42,371
3230,2005-10-15,2007-10-15,XVCOQJCI55,213
3231,1999-12-25,2003-12-24,LQSQJXZJ45,152
3232,1996-09-03,1998-09-03,YPCFPMJQ10,877
3233,1990-07-20,1993-07-19,ZMOTBKAE77,118
3234,2001-08-22,2003-08-22,PDKDYDIR92,354
3235,2006-01-05,2009-01-04,WVPSKOMR97,779
3236,2015-01-20,2016-01-20,YZREKOQZ47,60
3237,2004-02-10,2005-02-09,UVWIZKBU76,166
3238,1999-01-11,2002-01-10,HHVSSPRU02,527
3239,1992-10-01,1994-10-01,GHTHJDFM59,830
3240,2009-02-22,2012-02-22,ROQBIJSP98,950
3241,2005-06-17,2009-06-16,YPXJAUSM79,935
3242,2017-05-11,2019-05-11,WVPSKOMR97,155
3243,1997-02-10,2000-02-10,UFOTOVKW05,872
3244,1999-04-18,2000-04-17,OMLIYZVX38,673
3245,2014-02-18,2017-02-17,JWAHXXXB96,464
3246,1993-07-08,1997-07-07,LUQPGNON78,926
3247,2020-07-10,2023-07-10,ORWFNHSL71,811
3248,2014-05-05,2015-05-05,ORWFNHSL71,301
3249,2002-06-27,2003-06-27,LQSQJXZJ45,740
3250,1993-02-28,1997-02-27,NVIVZOXU73,100
3251,2000-04-24,2004-04-23,OHMKFOXX18,118
3252,2011-04-23,2014-04-22,CXOOXSAG43,537
3253,1992-05-28,1996-05-27,LZJQKBND72,852
3254,2014-08-18,2016-08-17,PDKDYDIR92,784
3255,1994-12-01,1995-12-01,ROQBIJSP98,313
3256,2018-11-11,2022-11-10,QTJJSKOG70,170
3257,1994-08-24,1997-08-23,APOMKTNF83,778
3258,1999-01-04,2001-01-03,NJNTMGQH57,409
3259,2001-12-04,2002-12-04,BLCQSTLQ47,584
3260,2000-06-02,2001-06-02,GHTHJDFM59,204
3261,2007-01-12,2010-01-11,JJVQUHRW53,412
3262,1994-09-06,1996-09-05,QTJJSKOG70,425
3263,2006-09-23,2007-09-23,OOGSYIWP08,11
3264,2007-06-27,2010-06-26,OHMKFOXX18,827
3265,2011-11-08,2014-11-07,HHVSSPRU02,708
3266,2002-03-25,2005-03-24,WHSVDEON49,886
3267,1994-04-28,1997-04-27,WNPNJEVG54,361
3268,2002-12-18,2005-12-17,SDETFZWU63,539
3269,1994-08-02,1995-08-02,CXOOXSAG43,604
3270,1998-03-04,1999-03-04,NBXECSTW88,341
3271,2002-04-10,2006-04-09,FYSMPRFI60,751
3272,2004-07-21,2007-07-21,YVGZASAC07,507
3273,2018-04-14,2020-04-13,YZREKOQZ47,722
3274,2010-04-04,2013-04-03,BKPYNNGJ95,203
3275,1996-05-04,1999-05-04,GVFJGIEU59,589
3276,2014-01-21,2015-01-21,OUJAANOC36,291
3277,2017-12-28,2020-12-27,LGEDBCZG06,956
3278,2010-11-26,2012-11-25,QECDBKCV20,192
3279,2006-11-22,2010-11-21,GAQBUOME10,9
3280,2011-02-19,2015-02-18,UBGNXJVT90,964
3281,2019-07-20,2021-07-19,REOKBGFC42,615
3282,2008-02-14,2010-02-13,WVPSKOMR97,560
3283,1991-03-14,1994-03-13,QTJJSKOG70,561
3284,2008-05-04,2010-05-04,FEQHPXWD91,595
3285,2014-02-04,2018-02-03,SBSVRAJX26,341
3286,2011-10-06,2013-10-05,ZMOTBKAE77,895
3287,1996-08-14,2000-08-13,JDYQSAHC90,729
3288,2009-09-17,2011-09-17,VNUVKIZK02,357
3289,1995-07-03,1997-07-02,QTJJSKOG70,886
3290,2003-11-02,2005-11-01,QJSSUQXQ29,322
3291,2001-03-12,2004-03-11,RFNEQDWT31,645
3292,2017-01-09,2019-01-09,EGAOTNUP26,896
3293,1997-05-19,2001-05-18,GVFJGIEU59,918
3294,1994-01-28,1998-01-27,CCINTUOP48,459
3295,2003-01-21,2007-01-20,YVGZASAC07,901
3296,1990-10-22,1991-10-22,AQCASZAA33,650
3297,2007-05-15,2008-05-14,IBGWELZC81,521
3298,1994-08-27,1998-08-26,KEMPSJTD69,73
3299,2015-03-25,2016-03-24,YZREKOQZ47,846
3300,1996-01-27,1998-01-26,NBXECSTW88,165
3301,1991-11-14,1994-11-13,KTTFAWOY98,648
3302,2015-06-21,2016-06-20,ROQBIJSP98,935
3303,2005-08-23,2006-08-23,DNUWOIGC87,645
3304,2001-03-04,2004-03-03,ROPIKGME60,16
3305,2014-05-10,2018-05-09,UFOTOVKW05,201
3306,2013-09-24,2016-09-23,BLCQSTLQ47,225
3307,2011-01-15,2012-01-15,VHUTDQQD02,638
3308,2015-01-09,2017-01-08,UGJXFRYZ41,929
3309,2008-02-15,2009-02-14,SDETFZWU63,960
3310,2012-12-05,2016-12-04,IARTAFFX51,506
3311,1991-01-07,1992-01-07,FXBBRXLA68,435
3312,2018-08-19,2021-08-18,LZJQKBND72,669
3313,2004-11-25,2008-11-24,GVFJGIEU59,830
3314,1991-04-01,1994-03-31,WVPSKOMR97,517
3315,1991-09-28,1993-09-27,KGWVYNSA31,954
3316,2000-03-23,2004-03-22,WHSVDEON49,871
3317,1998-12-26,2002-12-25,YCPCXAMZ42,92
3318,2017-08-16,2020-08-15,LGEDBCZG06,129
3319,1999-11-25,2002-11-24,KOQGXORU43,925
3320,2005-04-23,2006-04-23,YYCMCTXR62,203
3321,2002-09-17,2005-09-16,EVUNIPCL31,596
3322,2000-02-02,2001-02-01,WVPSKOMR97,280
3323,2010-06-26,2013-06-25,HEFSBMMM10,136
3324,2004-01-27,2008-01-26,UGJXFRYZ41,80
3325,2011-12-23,2012-12-22,BYTBCRZC48,621
3326,2018-03-01,2019-03-01,GAQBUOME10,549
3327,1997-04-09,1999-04-09,KOQGXORU43,968
3328,1990-07-09,1991-07-09,SDETFZWU63,283
3329,1999-03-18,2002-03-17,EJSBCWZN53,554
3330,2016-11-12,2017-11-12,BMLBGRND02,465
3331,2005-09-21,2008-09-20,LZFXPISP97,514
3332,1994-02-06,1996-02-06,GSBEXPLO57,468
3333,2015-08-24,2018-08-23,OHMKFOXX18,15
3334,2008-08-21,2011-08-21,CRBJGTZW91,933
3335,2007-03-27,2011-03-26,IDOWSZOK02,874
3336,1999-12-28,2000-12-27,UFOTOVKW05,289
3337,2013-09-08,2016-09-07,OOGSYIWP08,929
3338,1990-10-13,1994-10-12,BLCQSTLQ47,189
3339,1994-11-10,1997-11-09,REOKBGFC42,891
3340,2015-05-06,2017-05-05,IBGWELZC81,8
3341,2014-05-06,2017-05-05,GSYUCMYB50,940
3342,2001-06-20,2004-06-19,CXOOXSAG43,596
3343,2009-01-05,2011-01-05,LQSQJXZJ45,549
3344,2019-06-17,2022-06-16,CNBXSFUK32,739
3345,1994-11-23,1998-11-22,NJNTMGQH57,360
3346,2007-06-11,2011-06-10,KGWVYNSA31,742
3347,2012-03-07,2014-03-07,WNPNJEVG54,966
3348,1990-10-04,1994-10-03,IJZHWLLW65,938
3349,2014-09-04,2015-09-04,HCGYSNUO39,453
3350,1998-03-22,1999-03-22,OHMKFOXX18,91
3351,2013-04-04,2014-04-04,AQCASZAA33,726
3352,1999-03-13,2000-03-12,UGJXFRYZ41,529
3353,2004-07-24,2006-07-24,JDYQSAHC90,76
3354,2007-08-06,2010-08-05,YVGZASAC07,819
3355,2009-12-21,2012-12-20,JPBVKRYN96,697
3356,2011-01-18,2013-01-17,GZMZOMHR64,112
3357,2015-01-13,2018-01-12,UGJXFRYZ41,891
3358,2011-07-11,2012-07-10,EJSBCWZN53,128
3359,2011-09-08,2012-09-07,YPCFPMJQ10,202
3360,1992-09-19,1996-09-18,KEMPSJTD69,486
3361,1992-08-26,1995-08-26,JDYQSAHC90,307
3362,2013-12-01,2014-12-01,KGWVYNSA31,895
3363,2008-12-10,2011-12-10,AQCASZAA33,20
3364,2001-11-23,2004-11-22,CIWKKMEC00,113
3365,1990-02-27,1991-02-27,HEFSBMMM10,479
3366,1998-03-09,2002-03-08,KYMYXXBG12,822
3367,2000-11-22,2002-11-22,CYKXKSHI67,711
3368,2001-10-18,2004-10-17,GVFJGIEU59,255
3369,1994-10-01,1995-10-01,JWAHXXXB96,661
3370,2005-04-23,2008-04-22,YPXJAUSM79,585
3371,2003-02-24,2007-02-23,LQSQJXZJ45,837
3372,2002-09-15,2003-09-15,XVCOQJCI55,803
3373,2012-07-10,2015-07-10,KTTFAWOY98,409
3374,1998-12-01,2000-11-30,NJNTMGQH57,665
3375,2018-09-09,2022-09-08,APOMKTNF83,617
3376,2010-05-09,2012-05-08,YCPCXAMZ42,33
3377,2015-02-19,2017-02-18,UGJXFRYZ41,170
3378,2020-08-01,2022-08-01,KGWVYNSA31,540
3379,2015-04-01,2019-03-31,APOMKTNF83,877
3380,2001-09-21,2004-09-20,SBSVRAJX26,707
3381,2013-06-17,2017-06-16,NJNTMGQH57,511
3382,1993-03-24,1996-03-23,KEMPSJTD69,455
3383,1990-05-17,1992-05-16,WMKDXHSR24,637
3384,1999-02-23,2000-02-23,KYMYXXBG12,601
3385,2003-06-19,2005-06-18,UBGNXJVT90,104
3386,1993-01-03,1997-01-02,LQSQJXZJ45,17
3387,2005-09-18,2008-09-17,OUJAANOC36,393
3388,2011-01-18,2015-01-17,VDHJSKYC98,264
3389,2005-05-15,2008-05-14,TOUBFVJK13,737
3390,2006-09-24,2007-09-24,EVUNIPCL31,232
3391,2000-01-28,2001-01-27,WNPNJEVG54,524
3392,2008-11-05,2011-11-05,KOQGXORU43,698
3393,1997-05-17,2000-05-16,ZMOTBKAE77,8
3394,2012-01-18,2015-01-17,KEMPSJTD69,378
3395,1994-11-04,1996-11-03,NVIVZOXU73,52
3396,2014-03-14,2018-03-13,VHUTDQQD02,163
3397,2005-08-27,2007-08-27,EGAOTNUP26,474
3398,2009-11-05,2011-11-05,FXBBRXLA68,964
3399,2015-06-09,2017-06-08,DMQCJNTB96,732
3400,2001-07-12,2004-07-11,KGWVYNSA31,260
3401,1995-09-18,1996-09-17,QVPMBVUX64,985
3402,2002-04-05,2004-04-04,WHSVDEON49,77
3403,2001-01-28,2005-01-27,NJNTMGQH57,44
3404,2012-05-20,2016-05-19,HEFSBMMM10,209
3405,2007-10-04,2008-10-03,TOUBFVJK13,444
3406,2015-06-25,2018-06-24,JDYQSAHC90,764
3407,2006-09-25,2009-09-24,DMQCJNTB96,233
3408,2017-11-21,2020-11-20,FYSMPRFI60,746
3409,1993-05-15,1997-05-14,GHTHJDFM59,64
3410,1990-12-01,1992-11-30,VNUVKIZK02,337
3411,2000-03-06,2002-03-06,KGWVYNSA31,368
3412,2005-02-06,2007-02-06,TOUBFVJK13,766
3413,2004-09-08,2007-09-08,QJSSUQXQ29,246
3414,2005-03-14,2008-03-13,NVIVZOXU73,797
3415,1996-10-25,2000-10-24,GSBEXPLO57,415
3416,2004-06-02,2005-06-02,SLZAJREK70,696
3417,1999-12-07,2001-12-06,IBGWELZC81,335
3418,2000-01-02,2002-01-01,KOQGXORU43,527
3419,2000-10-07,2001-10-07,XVCOQJCI55,282
3420,1990-08-23,1994-08-22,LZFXPISP97,603
3421,2004-04-22,2008-04-21,CNBXSFUK32,761
3422,2002-01-05,2003-01-05,REOKBGFC42,995
3423,2015-06-03,2018-06-02,YGMGOUFM45,518
3424,2004-01-17,2006-01-16,EVUNIPCL31,270
3425,2018-09-24,2022-09-23,UBGNXJVT90,205
3426,2014-02-05,2016-02-05,VDHJSKYC98,426
3427,2009-02-19,2012-02-19,UGJXFRYZ41,609
3428,1995-03-25,1998-03-24,NJNTMGQH57,720
3429,1996-02-07,1998-02-06,VHUTDQQD02,398
3430,2007-04-20,2010-04-19,TEDQTDBZ54,612
3431,1994-10-16,1995-10-16,YVGZASAC07,13
3432,2000-05-01,2004-04-30,DNUWOIGC87,57
3433,1994-02-05,1997-02-04,WHSVDEON49,2
3434,2019-06-18,2021-06-17,TEDQTDBZ54,651
3435,2018-05-16,2020-05-15,QJSSUQXQ29,567
3436,1993-01-19,1995-01-19,EVUNIPCL31,603
3437,2013-05-01,2017-04-30,GZMZOMHR64,308
3438,1991-10-22,1994-10-21,GAQBUOME10,858
3439,2018-08-21,2022-08-20,SBSVRAJX26,232
3440,2015-02-07,2019-02-06,UGJXFRYZ41,246
3441,2009-02-23,2010-02-23,UGJXFRYZ41,96
3442,1996-09-28,2000-09-27,IJZHWLLW65,170
3443,2008-02-23,2012-02-22,APOMKTNF83,856
3444,2008-09-12,2011-09-12,AQCASZAA33,41
3445,1999-01-26,2001-01-25,QECDBKCV20,134
3446,1995-06-28,1996-06-27,YVGZASAC07,439
3447,1997-09-04,2001-09-03,OXXCRXFX31,775
3448,1996-11-05,1998-11-05,KYMYXXBG12,850
3449,1998-07-07,2001-07-06,QECDBKCV20,479
3450,1990-11-25,1994-11-24,APOMKTNF83,102
3451,2014-10-14,2015-10-14,VHUTDQQD02,211
3452,1990-06-09,1993-06-08,KOQGXORU43,783
3453,2020-07-19,2021-07-19,XVSTQESU48,335
3454,2016-11-14,2020-11-13,VXQKRIOB08,638
3455,2016-05-13,2018-05-13,YGMGOUFM45,465
3456,1991-02-15,1995-02-14,IBGWELZC81,215
3457,1991-09-19,1993-09-18,OUJAANOC36,580
3458,2013-05-01,2017-04-30,GZMZOMHR64,27
3459,2004-07-01,2005-07-01,CNBXSFUK32,396
3460,2002-03-13,2005-03-12,JWAHXXXB96,368
3461,2009-10-09,2013-10-08,CYKXKSHI67,599
3462,2020-05-25,2022-05-25,CCINTUOP48,729
3463,1994-06-17,1996-06-16,BXUIBWWG95,811
3464,2020-11-14,2022-11-14,TLYDOWYM85,551
3465,2012-09-19,2013-09-19,ROPIKGME60,742
3466,2011-05-27,2012-05-26,JWAHXXXB96,824
3467,1996-10-21,1999-10-21,SDETFZWU63,299
3468,1992-10-07,1993-10-07,CYKXKSHI67,243
3469,2011-08-21,2012-08-20,QTJJSKOG70,893
3470,1998-02-18,2001-02-17,BKPYNNGJ95,418
3471,1991-12-12,1993-12-11,ROQBIJSP98,212
3472,1995-08-15,1998-08-14,TLYDOWYM85,201
3473,1998-04-15,2001-04-14,KYMYXXBG12,62
3474,1998-04-13,1999-04-13,LZJQKBND72,84
3475,2015-11-18,2019-11-17,ORWFNHSL71,937
3476,2015-08-23,2016-08-22,WVPSKOMR97,305
3477,2019-02-25,2021-02-24,OLIRHRDP51,845
3478,2016-09-01,2019-09-01,CIWKKMEC00,483
3479,1998-07-22,2000-07-21,EJSBCWZN53,234
3480,1997-12-19,1998-12-19,NABVVCGM82,96
3481,1997-12-15,2000-12-14,GZMZOMHR64,3
3482,2006-08-10,2008-08-09,YPCFPMJQ10,138
3483,2018-12-27,2022-12-26,IJZHWLLW65,635
3484,1997-10-27,1999-10-27,IBGWELZC81,936
3485,2005-08-18,2009-08-17,DNUWOIGC87,661
3486,2004-09-24,2006-09-24,TLYDOWYM85,650
3487,1998-02-11,2002-02-10,BYTBCRZC48,548
3488,2020-02-22,2024-02-21,KOQGXORU43,965
3489,2003-04-14,2007-04-13,KGWVYNSA31,22
3490,2016-10-07,2017-10-07,FEQHPXWD91,739
3491,2019-04-20,2020-04-19,WNPNJEVG54,99
3492,2009-07-25,2012-07-24,YZREKOQZ47,925
3493,2005-02-22,2006-02-22,TLYDOWYM85,707
3494,2015-04-14,2018-04-13,BMLBGRND02,38
3495,2011-01-04,2015-01-03,CRBJGTZW91,296
3496,1999-07-02,2002-07-01,ORWFNHSL71,665
3497,1997-08-17,1998-08-17,WNPNJEVG54,409
3498,2015-06-11,2019-06-10,LUQPGNON78,879
3499,2020-12-17,2022-12-17,BYTBCRZC48,308
3500,2018-09-03,2022-09-02,BXUIBWWG95,798
3501,2012-09-08,2015-09-08,KEMPSJTD69,976
3502,1991-12-20,1993-12-19,FYSMPRFI60,418
3503,1993-01-10,1995-01-10,YPCFPMJQ10,471
3504,1993-01-14,1994-01-14,KEMPSJTD69,505
3505,1990-04-20,1991-04-20,EVUNIPCL31,948
3506,1991-04-12,1994-04-11,JJVQUHRW53,133
3507,2015-05-04,2019-05-03,IARTAFFX51,628
3508,2011-06-08,2012-06-07,DMQCJNTB96,703
3509,2009-07-26,2012-07-25,EVUNIPCL31,193
3510,2020-02-15,2023-02-14,APOMKTNF83,192
3511,2002-11-20,2006-11-19,CYKXKSHI67,179
3512,2004-04-23,2005-04-23,KEMPSJTD69,85
3513,2012-06-21,2016-06-20,XBPSIEVT36,8
3514,1993-09-15,1995-09-15,ROPIKGME60,790
3515,2011-11-08,2013-11-07,BKPYNNGJ95,476
3516,2001-03-27,2002-03-27,BLCQSTLQ47,131
3517,2017-11-16,2018-11-16,CZLGBHJH97,145
3518,2013-03-10,2017-03-09,OUJAANOC36,224
3519,2015-08-02,2019-08-01,BYTBCRZC48,93
3520,1993-04-23,1996-04-22,SLZAJREK70,968
3521,2004-07-09,2007-07-09,TOUBFVJK13,691
3522,2017-07-20,2021-07-19,YPCFPMJQ10,100
3523,1997-07-19,2001-07-18,CYKXKSHI67,807
3524,2009-08-03,2012-08-02,HEFSBMMM10,372
3525,2006-01-12,2010-01-11,GZMZOMHR64,896
3526,2007-05-03,2010-05-02,VDHJSKYC98,996
3527,1993-02-28,1994-02-28,OHMKFOXX18,624
3528,1998-08-22,1999-08-22,UBGNXJVT90,119
3529,2020-02-08,2024-02-07,LZFXPISP97,334
3530,2020-07-02,2021-07-02,CRBJGTZW91,955
3531,2009-08-21,2011-08-21,UGJXFRYZ41,270
3532,1992-02-13,1994-02-12,GZMZOMHR64,8
3533,2001-09-06,2002-09-06,YVGZASAC07,518
3534,2007-05-17,2008-05-16,YPCFPMJQ10,953
3535,2013-09-11,2015-09-11,FYSMPRFI60,513
3536,2019-11-09,2022-11-08,WNPNJEVG54,975
3537,2016-06-14,2019-06-14,TOUBFVJK13,26
3538,1991-10-15,1992-10-14,ROQBIJSP98,958
3539,1999-10-25,2001-10-24,BLCQSTLQ47,193
3540,1993-04-10,1996-04-09,KTTFAWOY98,21
3541,1995-06-14,1997-06-13,KTTFAWOY98,984
3542,2004-02-22,2007-02-21,OLIRHRDP51,601
3543,2007-07-14,2009-07-13,EVUNIPCL31,298
3544,2013-05-19,2014-05-19,VHUTDQQD02,213
3545,2016-05-18,2019-05-18,BKPYNNGJ95,205
3546,2009-11-17,2013-11-16,QJSSUQXQ29,821
3547,2014-11-17,2016-11-16,WHSVDEON49,722
3548,2008-03-11,2012-03-10,OXXCRXFX31,20
3549,1994-12-04,1997-12-03,UFOTOVKW05,955
3550,1991-08-08,1992-08-07,LGEDBCZG06,983
3551,2013-12-25,2015-12-25,EGAOTNUP26,240
3552,2003-12-12,2004-12-11,YZREKOQZ47,376
3553,2000-02-10,2003-02-09,WMKDXHSR24,715
3554,2005-04-01,2006-04-01,BXUIBWWG95,667
3555,1995-02-05,1997-02-04,HHVSSPRU02,447
3556,2001-05-19,2003-05-19,YPCFPMJQ10,70
3557,2015-06-10,2018-06-09,LHWIEHSQ56,689
3558,2009-04-06,2012-04-05,OUJAANOC36,810
3559,2015-06-10,2019-06-09,TEDQTDBZ54,589
3560,1993-09-17,1996-09-16,SLZAJREK70,786
3561,1994-06-20,1996-06-19,EVUNIPCL31,961
3562,2006-07-09,2008-07-08,KOQGXORU43,541
